OAU State,Official Language,IMF SDRs,Date of Independence,Head of Central Bank,Capital,IMF #Votes,Name of Currency,dbo:capital,dbo:language,dbo:currency,Labels candidate,Candidate url state,Label Lookup,Label ok
"Congo, Democratic Republic of the",French,296,gen-61,Vanant,Kinshasa,5,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Congo-Nile_Divide', 'Congo-Nile Divide', 'congo-nile_divide', 'congo- nile divide', 'congo-nile divide', 'Congo- Nile Divide']",http://dbpedia.org/resource/Congo-Nile_Divide,0,0
"Congo, Democratic Republic of the",French,297,feb-61,Vanant,Kinshasa,6,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Congo- Balolo Mission', 'congo- balolo mission', 'congo-balolo mission', 'congo-balolo_mission', 'Congo-Balolo_Mission', 'Congo-Balolo Mission']",http://dbpedia.org/resource/Congo-Balolo_Mission,0,0
Cote d'Ivoire,French,238.2,ago-60,N'Goran Niamien,Abidjan,2632,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"[""roman_catholic_diocese_of_san_pedro-en-cÃ´te_d'ivoire"", ""Roman Catholic Diocese of San Pedro-en- CÃ´te d' Ivoire"", ""Roman Catholic Diocese of San Pedro-en-CÃ´te d'Ivoire"", ""roman catholic diocese of san pedro-en- cÃ´te d' ivoire"", ""Roman_Catholic_Diocese_of_San_Pedro-en-CÃ´te_d'Ivoire"", ""roman catholic diocese of san pedro-en-cÃ´te d'ivoire""]",http://dbpedia.org/resource/Roman_Catholic_Diocese_of_San_Pedro-en-CÃ´te_d'Ivoire,1,0
Cote d'Ivoire,French,239.2,set-60,N'Goran Niamien,Abidjan,2633,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Cote, Oxfordshire', 'Cote,_Oxfordshire', 'cote,_oxfordshire', 'cote, oxfordshire']","http://dbpedia.org/resource/Cote,_Oxfordshire",0,0
Cote d'Ivoire,French,240.2,ott-60,N'Goran Niamien,Abidjan,2634,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['cote, west sussex', 'Cote, West Sussex', 'cote,_west_sussex', 'Cote,_West_Sussex']","http://dbpedia.org/resource/Cote,_West_Sussex",0,0
Cote d'Ivoire,French,241.2,nov-60,N'Goran Niamien,Abidjan,2635,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Pete Cote', 'Pete_Cote', 'pete cote', 'pete_cote']",http://dbpedia.org/resource/Pete_Cote,0,0
Cote d'Ivoire,French,242.2,dic-60,N'Goran Niamien,Abidjan,2636,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Cote Blanche', 'Cote_Blanche', 'cote_blanche', 'cote blanche']",http://dbpedia.org/resource/Cote_Blanche,0,0
Cote d'Ivoire,French,243.2,gen-61,N'Goran Niamien,Abidjan,2637,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['cote', 'Cote']",http://dbpedia.org/resource/Cote,0,0
Djibouti,Arabic,11.5,giu-77,Djama Mahamoud Haid,Djibouti,365,Djib franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Djibouti', 'djibouti']",http://dbpedia.org/resource/Djibouti,1,1
Djibouti,Arabic,11.5,giu-77,Djama Mahamoud Haid,Djibouti,365,Djib franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Africa/Djibouti', 'Africa/ Djibouti', 'africa/ djibouti', 'africa/djibouti']",http://dbpedia.org/resource/Africa/Djibouti,0,0
Djibouti,Arabic,11.5,giu-77,Djama Mahamoud Haid,Djibouti,365,Djib franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['djibouti-japan relations', 'Djibouti- Japan relations', 'djibouti-japan_relations', 'Djibouti-Japan relations', 'Djibouti-Japan_relations', 'djibouti- japan relations']",http://dbpedia.org/resource/Djibouti-Japan_relations,0,0
Djibouti,Arabic,11.5,giu-77,Djama Mahamoud Haid,Djibouti,365,Djib franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Djibouti- Kenya relations', 'djibouti-kenya_relations', 'djibouti-kenya relations', 'djibouti- kenya relations', 'Djibouti-Kenya_relations', 'Djibouti-Kenya relations']",http://dbpedia.org/resource/Djibouti-Kenya_relations,0,0
Djibouti,French,11.5,giu-77,Djama Mahamoud Haid,Djibouti,365,Djib franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Djibouti', 'djibouti']",http://dbpedia.org/resource/Djibouti,1,1
Djibouti,French,11.5,giu-77,Djama Mahamoud Haid,Djibouti,365,Djib franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Africa/Djibouti', 'Africa/ Djibouti', 'africa/ djibouti', 'africa/djibouti']",http://dbpedia.org/resource/Africa/Djibouti,0,0
Djibouti,French,11.5,giu-77,Djama Mahamoud Haid,Djibouti,365,Djib franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['djibouti-japan relations', 'Djibouti- Japan relations', 'djibouti-japan_relations', 'Djibouti-Japan relations', 'Djibouti-Japan_relations', 'djibouti- japan relations']",http://dbpedia.org/resource/Djibouti-Japan_relations,0,0
Djibouti,French,11.5,giu-77,Djama Mahamoud Haid,Djibouti,365,Djib franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Djibouti- Kenya relations', 'djibouti-kenya_relations', 'djibouti-kenya relations', 'djibouti- kenya relations', 'Djibouti-Kenya_relations', 'Djibouti-Kenya relations']",http://dbpedia.org/resource/Djibouti-Kenya_relations,0,0
Egypt,Arabic,678.4,feb-22,Moheiddin El-Gharib,Cairo,7.034,"Egyptian, Pound",http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['gera_(egypt)', 'Gera ( Egypt)', 'gera ( egypt)', 'Gera_(Egypt)', 'Gera (Egypt)', 'gera (egypt)']",http://dbpedia.org/resource/Gera_(Egypt),1,0
Egypt,Arabic,679.4,mar-22,Moheiddin El-Gharib,Cairo,7.035,"Egyptian, Pound",http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Agnus_(Egypt)', 'agnus_(egypt)', 'agnus (egypt)', 'Agnus ( Egypt)', 'Agnus (Egypt)', 'agnus ( egypt)']",http://dbpedia.org/resource/Agnus_(Egypt),0,0
Egypt,Arabic,680.4,apr-22,Moheiddin El-Gharib,Cairo,7.036,"Egyptian, Pound",http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Nome (Egypt)', 'nome ( egypt)', 'nome_(egypt)', 'Nome_(Egypt)', 'Nome ( Egypt)', 'nome (egypt)']",http://dbpedia.org/resource/Nome_(Egypt),0,0
Egypt,Arabic,681.4,mag-22,Moheiddin El-Gharib,Cairo,7.037,"Egyptian, Pound",http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['crescent (egypt)', 'crescent_(egypt)', 'Crescent ( Egypt)', 'Crescent_(Egypt)', 'Crescent (Egypt)', 'crescent ( egypt)']",http://dbpedia.org/resource/Crescent_(Egypt),0,0
Egypt,Arabic,682.4,giu-22,Moheiddin El-Gharib,Cairo,7.038,"Egyptian, Pound",http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Egypt', 'egypt']",http://dbpedia.org/resource/Egypt,0,1
Egypt,Arabic,683.4,lug-22,Moheiddin El-Gharib,Cairo,7.039,"Egyptian, Pound",http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Egypt, Kentucky', 'Egypt,_Kentucky', 'egypt, kentucky', 'egypt,_kentucky']","http://dbpedia.org/resource/Egypt,_Kentucky",0,0
Egypt,Arabic,684.4,ago-22,Moheiddin El-Gharib,Cairo,7.040,"Egyptian, Pound",http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Egypt,_Pennsylvania', 'egypt,_pennsylvania', 'egypt, pennsylvania', 'Egypt, Pennsylvania']","http://dbpedia.org/resource/Egypt,_Pennsylvania",0,0
Egypt,Arabic,685.4,set-22,Moheiddin El-Gharib,Cairo,7.041,"Egyptian, Pound",http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['egypt,_indiana', 'Egypt,_Indiana', 'Egypt, Indiana', 'egypt, indiana']","http://dbpedia.org/resource/Egypt,_Indiana",0,0
Egypt,Arabic,686.4,ott-22,Moheiddin El-Gharib,Cairo,7.042,"Egyptian, Pound",http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Rahab_(Egypt)', 'Rahab ( Egypt)', 'rahab ( egypt)', 'rahab (egypt)', 'Rahab (Egypt)', 'rahab_(egypt)']",http://dbpedia.org/resource/Rahab_(Egypt),0,0
Egypt,Arabic,687.4,nov-22,Moheiddin El-Gharib,Cairo,7.043,"Egyptian, Pound",http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Egypt-Germany_relations', 'egypt- germany relations', 'egypt-germany relations', 'Egypt- Germany relations', 'egypt-germany_relations', 'Egypt-Germany relations']",http://dbpedia.org/resource/Egypt-Germany_relations,0,0
Equatorial Guinea,Spanish,24.3,ott-68,Marceli Oyono Ntutumu,Malabo,493,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Equatorial Guinea', 'equatorial_guinea', 'Equatorial_Guinea', 'equatorial guinea']",http://dbpedia.org/resource/Equatorial_Guinea,1,1
Equatorial Guinea,Spanish,25.3,nov-68,Marceli Oyono Ntutumu,Malabo,494,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['senate_(equatorial_guinea)', 'senate ( equatorial guinea)', 'senate (equatorial guinea)', 'Senate ( Equatorial Guinea)', 'Senate (Equatorial Guinea)', 'Senate_(Equatorial_Guinea)']",http://dbpedia.org/resource/Senate_(Equatorial_Guinea),0,0
Equatorial Guinea,Spanish,26.3,dic-68,Marceli Oyono Ntutumu,Malabo,495,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['equatorial guinea- russia relations', 'Equatorial Guinea-Russia relations', 'Equatorial Guinea- Russia relations', 'equatorial_guinea-russia_relations', 'equatorial guinea-russia relations', 'Equatorial_Guinea-Russia_relations']",http://dbpedia.org/resource/Equatorial_Guinea-Russia_relations,0,0
Equatorial Guinea,Spanish,27.3,gen-69,Marceli Oyono Ntutumu,Malabo,496,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Litoral_Province_(Equatorial_Guinea)', 'Litoral Province (Equatorial Guinea)', 'litoral province ( equatorial guinea)', 'Litoral Province ( Equatorial Guinea)', 'litoral province (equatorial guinea)', 'litoral_province_(equatorial_guinea)']",http://dbpedia.org/resource/Litoral_Province_(Equatorial_Guinea),0,0
Equatorial Guinea,Spanish,28.3,feb-69,Marceli Oyono Ntutumu,Malabo,497,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['san carlos ( equatorial guinea)', 'San Carlos ( Equatorial Guinea)', 'san_carlos_(equatorial_guinea)', 'San Carlos (Equatorial Guinea)', 'san carlos (equatorial guinea)', 'San_Carlos_(Equatorial_Guinea)']",http://dbpedia.org/resource/San_Carlos_(Equatorial_Guinea),0,0
Eritrea,,11.5,mag-93,Tekie Beyene,Asmara,365,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Eritrea', 'eritrea']",http://dbpedia.org/resource/Eritrea,1,1
Eritrea,,12.5,giu-93,Tekie Beyene,Asmara,366,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['barka (eritrea)', 'Barka ( Eritrea)', 'barka_(eritrea)', 'barka ( eritrea)', 'Barka (Eritrea)', 'Barka_(Eritrea)']",http://dbpedia.org/resource/Barka_(Eritrea),0,0
Eritrea,,13.5,lug-93,Tekie Beyene,Asmara,367,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['sahel_(eritrea)', 'sahel ( eritrea)', 'Sahel (Eritrea)', 'Sahel ( Eritrea)', 'sahel (eritrea)', 'Sahel_(Eritrea)']",http://dbpedia.org/resource/Sahel_(Eritrea),0,0
Eritrea,,14.5,ago-93,Tekie Beyene,Asmara,368,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['arsinoe (eritrea)', 'Arsinoe_(Eritrea)', 'Arsinoe (Eritrea)', 'arsinoe ( eritrea)', 'Arsinoe ( Eritrea)', 'arsinoe_(eritrea)']",http://dbpedia.org/resource/Arsinoe_(Eritrea),0,0
Eritrea,,15.5,set-93,Tekie Beyene,Asmara,369,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['eritrea- kenya relations', 'eritrea-kenya relations', 'Eritrea-Kenya_relations', 'Eritrea- Kenya relations', 'Eritrea-Kenya relations', 'eritrea-kenya_relations']",http://dbpedia.org/resource/Eritrea-Kenya_relations,0,0
Eritrea,,16.5,ott-93,Tekie Beyene,Asmara,370,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Eritrea- Israel relations', 'Eritrea-Israel_relations', 'eritrea-israel relations', 'eritrea-israel_relations', 'Eritrea-Israel relations', 'eritrea- israel relations']",http://dbpedia.org/resource/Eritrea-Israel_relations,0,0
Eritrea,,17.5,nov-93,Tekie Beyene,Asmara,371,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['damas river (eritrea)', 'damas river ( eritrea)', 'Damas River (Eritrea)', 'Damas River ( Eritrea)', 'Damas_River_(Eritrea)', 'damas_river_(eritrea)']",http://dbpedia.org/resource/Damas_River_(Eritrea),0,0
Eritrea,,18.5,dic-93,Tekie Beyene,Asmara,372,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Eritrea-Yemen_relations', 'eritrea-yemen relations', 'eritrea- yemen relations', 'Eritrea-Yemen relations', 'eritrea-yemen_relations', 'Eritrea- Yemen relations']",http://dbpedia.org/resource/Eritrea-Yemen_relations,0,0
Eritrea,,19.5,gen-94,Tekie Beyene,Asmara,373,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['independence_day_(eritrea)', 'Independence Day (Eritrea)', 'Independence Day ( Eritrea)', 'independence day (eritrea)', 'independence day ( eritrea)', 'Independence_Day_(Eritrea)']",http://dbpedia.org/resource/Independence_Day_(Eritrea),0,0
Eritrea,,20.5,feb-94,Tekie Beyene,Asmara,374,Nakfa,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Southern Region ( Eritrea)', 'Southern Region (Eritrea)', 'southern region (eritrea)', 'Southern_Region_(Eritrea)', 'southern_region_(eritrea)', 'southern region ( eritrea)']",http://dbpedia.org/resource/Southern_Region_(Eritrea),0,0
Ethiopia,Amharic,98.3,"1,000BC",Dubale Jale,Addis Ababa,1.233,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ethiopia, ethiopia, ethiopia be first', 'Ethiopia,_Ethiopia,_Ethiopia_be_first', 'ethiopia,_ethiopia,_ethiopia_be_first', 'Ethiopia, Ethiopia, Ethiopia be first']","http://dbpedia.org/resource/Ethiopia,_Ethiopia,_Ethiopia_be_first",1,0
Ethiopia,Amharic,99.3,"1,000BC",Dubale Jale,Addis Ababa,1.234,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Hosanna (Ethiopia)', 'hosanna (ethiopia)', 'Hosanna ( Ethiopia)', 'hosanna ( ethiopia)', 'Hosanna_(Ethiopia)', 'hosanna_(ethiopia)']",http://dbpedia.org/resource/Hosanna_(Ethiopia),0,0
Ethiopia,Amharic,100.3,"1,000BC",Dubale Jale,Addis Ababa,1.235,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ethiopia', 'ethiopia']",http://dbpedia.org/resource/Ethiopia,0,1
Ethiopia,Amharic,101.3,"1,000BC",Dubale Jale,Addis Ababa,1.236,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['maya (ethiopia)', 'Maya (Ethiopia)', 'Maya_(Ethiopia)', 'maya_(ethiopia)', 'Maya ( Ethiopia)', 'maya ( ethiopia)']",http://dbpedia.org/resource/Maya_(Ethiopia),0,0
Ethiopia,Amharic,102.3,"1,000BC",Dubale Jale,Addis Ababa,1.237,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ethiopia-Malaysia_relations', 'ethiopia-malaysia relations', 'Ethiopia- Malaysia relations', 'ethiopia- malaysia relations', 'Ethiopia-Malaysia relations', 'ethiopia-malaysia_relations']",http://dbpedia.org/resource/Ethiopia-Malaysia_relations,0,0
Ethiopia,Amharic,103.3,"1,000BC",Dubale Jale,Addis Ababa,1.238,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ethiopia- sweden relations', 'Ethiopia-Sweden relations', 'ethiopia-sweden relations', 'Ethiopia- Sweden relations', 'Ethiopia-Sweden_relations', 'ethiopia-sweden_relations']",http://dbpedia.org/resource/Ethiopia-Sweden_relations,0,0
Ethiopia,Amharic,104.3,"1,000BC",Dubale Jale,Addis Ababa,1.239,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ethiopia-somalia_relations', 'Ethiopia-Somalia_relations', 'Ethiopia- Somalia relations', 'ethiopia-somalia relations', 'ethiopia- somalia relations', 'Ethiopia-Somalia relations']",http://dbpedia.org/resource/Ethiopia-Somalia_relations,0,0
Ethiopia,Amharic,105.3,"1,000BC",Dubale Jale,Addis Ababa,1.240,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ethiopia-Mexico_relations', 'ethiopia-mexico relations', 'Ethiopia- Mexico relations', 'ethiopia-mexico_relations', 'Ethiopia-Mexico relations', 'ethiopia- mexico relations']",http://dbpedia.org/resource/Ethiopia-Mexico_relations,0,0
Ethiopia,Amharic,106.3,"1,000BC",Dubale Jale,Addis Ababa,1.241,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ethiopia- serbia relations', 'Ethiopia-Serbia_relations', 'ethiopia-serbia_relations', 'ethiopia-serbia relations', 'Ethiopia-Serbia relations', 'Ethiopia- Serbia relations']",http://dbpedia.org/resource/Ethiopia-Serbia_relations,0,0
Ethiopia,Amharic,107.3,"1,000BC",Dubale Jale,Addis Ababa,1.242,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ethiopia-Kenya_relations', 'ethiopia-kenya_relations', 'ethiopia-kenya relations', 'ethiopia- kenya relations', 'Ethiopia-Kenya relations', 'Ethiopia- Kenya relations']",http://dbpedia.org/resource/Ethiopia-Kenya_relations,0,0
Gabon,French,110.3,ago-60,Marcel Doupamby Matoka,Libreville,1.242,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['gabon', 'Gabon']",http://dbpedia.org/resource/Gabon,1,1
Gabon,French,111.3,set-60,Marcel Doupamby Matoka,Libreville,1.243,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['AS_Police_(Gabon)', 'as_police_(gabon)', 'AS Police (Gabon)', 'AS Police ( Gabon)', 'as police (gabon)', 'as police ( gabon)']",http://dbpedia.org/resource/AS_Police_(Gabon),0,0
Gabon,French,112.3,ott-60,Marcel Doupamby Matoka,Libreville,1.244,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['national union ( gabon)', 'National Union (Gabon)', 'National_Union_(Gabon)', 'National Union ( Gabon)', 'national union (gabon)', 'national_union_(gabon)']",http://dbpedia.org/resource/National_Union_(Gabon),0,0
Gabon,French,113.3,nov-60,Marcel Doupamby Matoka,Libreville,1.245,CFA franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['N5 road (Gabon)', 'n5 road (gabon)', 'N5_road_(Gabon)', 'n5_road_(gabon)', 'N5 road ( Gabon)', 'n5 road ( gabon)']",http://dbpedia.org/resource/N5_road_(Gabon),0,0
"Gambia, The",English,22.9,feb-65,Dominic Mendy,Benjul,479,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kanifing_(Gambia)', 'kanifing_(gambia)', 'Kanifing (Gambia)', 'kanifing (gambia)', 'kanifing ( gambia)', 'Kanifing ( Gambia)']",http://dbpedia.org/resource/Kanifing_(Gambia),1,0
"Gambia, The",English,23.9,mar-65,Dominic Mendy,Benjul,480,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['janjanbureh_(gambia)', 'janjanbureh (gambia)', 'Janjanbureh ( Gambia)', 'janjanbureh ( gambia)', 'Janjanbureh (Gambia)', 'Janjanbureh_(Gambia)']",http://dbpedia.org/resource/Janjanbureh_(Gambia),0,0
"Gambia, The",English,24.9,apr-65,Dominic Mendy,Benjul,481,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kuntaur_(gambia)', 'kuntaur (gambia)', 'kuntaur ( gambia)', 'Kuntaur ( Gambia)', 'Kuntaur (Gambia)', 'Kuntaur_(Gambia)']",http://dbpedia.org/resource/Kuntaur_(Gambia),0,0
"Gambia, The",English,25.9,mag-65,Dominic Mendy,Benjul,482,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Basse (Gambia)', 'basse ( gambia)', 'Basse ( Gambia)', 'Basse_(Gambia)', 'basse (gambia)', 'basse_(gambia)']",http://dbpedia.org/resource/Basse_(Gambia),0,0
"Gambia, The",English,26.9,giu-65,Dominic Mendy,Benjul,483,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kerewan ( Gambia)', 'kerewan (gambia)', 'Kerewan_(Gambia)', 'Kerewan (Gambia)', 'kerewan ( gambia)', 'kerewan_(gambia)']",http://dbpedia.org/resource/Kerewan_(Gambia),0,0
Ghana,English,274,mar-57,Kwabena Duffour,Accra,2.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['gtv_(ghana)', 'GTV_(Ghana)', 'gtv (ghana)', 'gtv ( ghana)', 'GTV ( Ghana)', 'GTV (Ghana)']",http://dbpedia.org/resource/GTV_(Ghana),1,0
Ghana,English,275,apr-57,Kwabena Duffour,Accra,3.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ghana', 'ghana']",http://dbpedia.org/resource/Ghana,0,1
Ghana,English,276,mag-57,Kwabena Duffour,Accra,4.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ejan_(Ghana)', 'ejan (ghana)', 'ejan ( ghana)', 'Ejan (Ghana)', 'Ejan ( Ghana)', 'ejan_(ghana)']",http://dbpedia.org/resource/Ejan_(Ghana),0,0
Ghana,English,277,giu-57,Kwabena Duffour,Accra,5.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Domun ( Ghana)', 'domun (ghana)', 'domun_(ghana)', 'domun ( ghana)', 'Domun (Ghana)', 'Domun_(Ghana)']",http://dbpedia.org/resource/Domun_(Ghana),0,0
Ghana,English,278,lug-57,Kwabena Duffour,Accra,6.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Northerner ( Ghana)', 'Northerner (Ghana)', 'northerner (ghana)', 'northerner_(ghana)', 'Northerner_(Ghana)', 'northerner ( ghana)']",http://dbpedia.org/resource/Northerner_(Ghana),0,0
Ghana,English,279,ago-57,Kwabena Duffour,Accra,7.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ghana-Iran relations', 'ghana- iran relations', 'ghana-iran_relations', 'ghana-iran relations', 'Ghana- Iran relations', 'Ghana-Iran_relations']",http://dbpedia.org/resource/Ghana–Iran_relations,0,0
Guinea,French,78.7,ott-58,Ibrahima Kassory Fofana,Conakry,1.037,Guinean franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Guinea', 'guinea']",http://dbpedia.org/resource/Guinea,1,1
Guinea,French,79.7,nov-58,Ibrahima Kassory Fofana,Conakry,1.038,Guinean franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Tristan ( Guinea)', 'tristan (guinea)', 'tristan ( guinea)', 'tristan_(guinea)', 'Tristan_(Guinea)', 'Tristan (Guinea)']",http://dbpedia.org/resource/Tristan_(Guinea),0,0
Guinea,French,80.7,dic-58,Ibrahima Kassory Fofana,Conakry,1.039,Guinean franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kokota ( guinea)', 'Kokota (Guinea)', 'kokota (guinea)', 'Kokota_(Guinea)', 'kokota_(guinea)', 'Kokota ( Guinea)']",http://dbpedia.org/resource/Kokota_(Guinea),0,0
Guinea,French,81.7,gen-59,Ibrahima Kassory Fofana,Conakry,1.040,Guinean franc,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Guinea, Álava', 'guinea,_álava', 'guinea, álava', 'Guinea,_Álava'])","http://dbpedia.org/resource/Guinea,_Álava",0,0
