OAU State,Official Language,IMF SDRs,Date of Independence,Head of Central Bank,Capital,IMF #Votes,Name of Currency,dbo:capital,dbo:language,dbo:currency,Labels candidate,Candidate url state,Label Lookup,Label ok
Ethiopia,Amharic,98.3,"1,000BC",Dubale Jale,Addis Ababa,1.233,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ethiopia, ethiopia, ethiopia be first', 'Ethiopia,_Ethiopia,_Ethiopia_be_first', 'ethiopia,_ethiopia,_ethiopia_be_first', 'Ethiopia, Ethiopia, Ethiopia be first']","http://dbpedia.org/resource/Ethiopia,_Ethiopia,_Ethiopia_be_first",1,0
Ethiopia,Amharic,99.3,"1,000BC",Dubale Jale,Addis Ababa,1.234,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Hosanna (Ethiopia)', 'hosanna (ethiopia)', 'Hosanna ( Ethiopia)', 'hosanna ( ethiopia)', 'Hosanna_(Ethiopia)', 'hosanna_(ethiopia)']",http://dbpedia.org/resource/Hosanna_(Ethiopia),0,0
Ethiopia,Amharic,100.3,"1,000BC",Dubale Jale,Addis Ababa,1.235,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ethiopia', 'ethiopia']",http://dbpedia.org/resource/Ethiopia,0,1
Ethiopia,Amharic,101.3,"1,000BC",Dubale Jale,Addis Ababa,1.236,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['maya (ethiopia)', 'Maya (Ethiopia)', 'Maya_(Ethiopia)', 'maya_(ethiopia)', 'Maya ( Ethiopia)', 'maya ( ethiopia)']",http://dbpedia.org/resource/Maya_(Ethiopia),0,0
Ethiopia,Amharic,102.3,"1,000BC",Dubale Jale,Addis Ababa,1.237,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ethiopia-Malaysia_relations', 'ethiopia-malaysia relations', 'Ethiopia- Malaysia relations', 'ethiopia- malaysia relations', 'Ethiopia-Malaysia relations', 'ethiopia-malaysia_relations']",http://dbpedia.org/resource/Ethiopia-Malaysia_relations,0,0
Ethiopia,Amharic,103.3,"1,000BC",Dubale Jale,Addis Ababa,1.238,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ethiopia- sweden relations', 'Ethiopia-Sweden relations', 'ethiopia-sweden relations', 'Ethiopia- Sweden relations', 'Ethiopia-Sweden_relations', 'ethiopia-sweden_relations']",http://dbpedia.org/resource/Ethiopia-Sweden_relations,0,0
Ethiopia,Amharic,104.3,"1,000BC",Dubale Jale,Addis Ababa,1.239,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ethiopia-somalia_relations', 'Ethiopia-Somalia_relations', 'Ethiopia- Somalia relations', 'ethiopia-somalia relations', 'ethiopia- somalia relations', 'Ethiopia-Somalia relations']",http://dbpedia.org/resource/Ethiopia-Somalia_relations,0,0
Ethiopia,Amharic,105.3,"1,000BC",Dubale Jale,Addis Ababa,1.240,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ethiopia-Mexico_relations', 'ethiopia-mexico relations', 'Ethiopia- Mexico relations', 'ethiopia-mexico_relations', 'Ethiopia-Mexico relations', 'ethiopia- mexico relations']",http://dbpedia.org/resource/Ethiopia-Mexico_relations,0,0
Ethiopia,Amharic,106.3,"1,000BC",Dubale Jale,Addis Ababa,1.241,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ethiopia- serbia relations', 'Ethiopia-Serbia_relations', 'ethiopia-serbia_relations', 'ethiopia-serbia relations', 'Ethiopia-Serbia relations', 'Ethiopia- Serbia relations']",http://dbpedia.org/resource/Ethiopia-Serbia_relations,0,0
Ethiopia,Amharic,107.3,"1,000BC",Dubale Jale,Addis Ababa,1.242,Birr,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ethiopia-Kenya_relations', 'ethiopia-kenya_relations', 'ethiopia-kenya relations', 'ethiopia- kenya relations', 'Ethiopia-Kenya relations', 'Ethiopia- Kenya relations']",http://dbpedia.org/resource/Ethiopia-Kenya_relations,0,0
"Gambia, The",English,22.9,feb-65,Dominic Mendy,Benjul,479,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kanifing_(Gambia)', 'kanifing_(gambia)', 'Kanifing (Gambia)', 'kanifing (gambia)', 'kanifing ( gambia)', 'Kanifing ( Gambia)']",http://dbpedia.org/resource/Kanifing_(Gambia),1,0
"Gambia, The",English,23.9,mar-65,Dominic Mendy,Benjul,480,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['janjanbureh_(gambia)', 'janjanbureh (gambia)', 'Janjanbureh ( Gambia)', 'janjanbureh ( gambia)', 'Janjanbureh (Gambia)', 'Janjanbureh_(Gambia)']",http://dbpedia.org/resource/Janjanbureh_(Gambia),0,0
"Gambia, The",English,24.9,apr-65,Dominic Mendy,Benjul,481,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kuntaur_(gambia)', 'kuntaur (gambia)', 'kuntaur ( gambia)', 'Kuntaur ( Gambia)', 'Kuntaur (Gambia)', 'Kuntaur_(Gambia)']",http://dbpedia.org/resource/Kuntaur_(Gambia),0,0
"Gambia, The",English,25.9,mag-65,Dominic Mendy,Benjul,482,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Basse (Gambia)', 'basse ( gambia)', 'Basse ( Gambia)', 'Basse_(Gambia)', 'basse (gambia)', 'basse_(gambia)']",http://dbpedia.org/resource/Basse_(Gambia),0,0
"Gambia, The",English,26.9,giu-65,Dominic Mendy,Benjul,483,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kerewan ( Gambia)', 'kerewan (gambia)', 'Kerewan_(Gambia)', 'Kerewan (Gambia)', 'kerewan ( gambia)', 'kerewan_(gambia)']",http://dbpedia.org/resource/Kerewan_(Gambia),0,0
"Gambia, The",English,27.9,lug-65,Dominic Mendy,Benjul,484,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kiang (Gambia)', 'kiang (gambia)', 'kiang ( gambia)', 'Kiang ( Gambia)', 'kiang_(gambia)', 'Kiang_(Gambia)']",http://dbpedia.org/resource/Kiang_(Gambia),0,0
"Gambia, The",English,28.9,ago-65,Dominic Mendy,Benjul,485,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Prime Bank ( Gambia)', 'Prime_Bank_(Gambia)', 'prime_bank_(gambia)', 'Prime Bank (Gambia)', 'prime bank (gambia)', 'prime bank ( gambia)']",http://dbpedia.org/resource/Prime_Bank_(Gambia),0,0
"Gambia, The",English,29.9,set-65,Dominic Mendy,Benjul,486,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['United Party ( Gambia)', 'united_party_(gambia)', 'united party ( gambia)', 'united party (gambia)', 'United Party (Gambia)', 'United_Party_(Gambia)']",http://dbpedia.org/resource/United_Party_(Gambia),0,0
"Gambia, The",English,30.9,ott-65,Dominic Mendy,Benjul,487,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['trust bank limited ( gambia)', 'trust bank limited (gambia)', 'trust_bank_limited_(gambia)', 'Trust_Bank_Limited_(Gambia)', 'Trust Bank Limited (Gambia)', 'Trust Bank Limited ( Gambia)']",http://dbpedia.org/resource/Trust_Bank_Limited_(Gambia),0,0
"Gambia, The",English,31.9,nov-65,Dominic Mendy,Benjul,488,Dalasi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['soma,_gambia', 'Soma, Gambia', 'Soma,_Gambia', 'soma, gambia']","http://dbpedia.org/resource/Soma,_Gambia",0,0
Ghana,English,274,mar-57,Kwabena Duffour,Accra,2.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['gtv_(ghana)', 'GTV_(Ghana)', 'gtv (ghana)', 'gtv ( ghana)', 'GTV ( Ghana)', 'GTV (Ghana)']",http://dbpedia.org/resource/GTV_(Ghana),1,0
Ghana,English,275,apr-57,Kwabena Duffour,Accra,3.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ghana', 'ghana']",http://dbpedia.org/resource/Ghana,0,1
Ghana,English,276,mag-57,Kwabena Duffour,Accra,4.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ejan_(Ghana)', 'ejan (ghana)', 'ejan ( ghana)', 'Ejan (Ghana)', 'Ejan ( Ghana)', 'ejan_(ghana)']",http://dbpedia.org/resource/Ejan_(Ghana),0,0
Ghana,English,277,giu-57,Kwabena Duffour,Accra,5.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Domun ( Ghana)', 'domun (ghana)', 'domun_(ghana)', 'domun ( ghana)', 'Domun (Ghana)', 'Domun_(Ghana)']",http://dbpedia.org/resource/Domun_(Ghana),0,0
Ghana,English,278,lug-57,Kwabena Duffour,Accra,6.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Northerner ( Ghana)', 'Northerner (Ghana)', 'northerner (ghana)', 'northerner_(ghana)', 'Northerner_(Ghana)', 'northerner ( ghana)']",http://dbpedia.org/resource/Northerner_(Ghana),0,0
Ghana,English,279,ago-57,Kwabena Duffour,Accra,7.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ghana-Iran relations', 'ghana- iran relations', 'ghana-iran_relations', 'ghana-iran relations', 'Ghana- Iran relations', 'Ghana-Iran_relations']",http://dbpedia.org/resource/Ghana–Iran_relations,0,0
Ghana,English,280,set-57,Kwabena Duffour,Accra,8.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['ghana-israel_relations', 'ghana-israel relations', 'Ghana-Israel_relations', 'ghana- israel relations', 'Ghana- Israel relations', 'Ghana-Israel relations']",http://dbpedia.org/resource/Ghana–Israel_relations,0,0
Ghana,English,281,ott-57,Kwabena Duffour,Accra,9.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ghana- Kenya relations', 'ghana-kenya relations', 'ghana-kenya_relations', 'Ghana-Kenya relations', 'Ghana-Kenya_relations', 'ghana- kenya relations']",http://dbpedia.org/resource/Ghana–Kenya_relations,0,0
Ghana,English,282,nov-57,Kwabena Duffour,Accra,10.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ghana- Malaysia relations', 'ghana-malaysia_relations', 'ghana- malaysia relations', 'ghana-malaysia relations', 'Ghana-Malaysia relations', 'Ghana-Malaysia_relations']",http://dbpedia.org/resource/Ghana–Malaysia_relations,0,0
Ghana,English,283,dic-57,Kwabena Duffour,Accra,11.99,Cedi,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Ghana-Jamaica relations', 'Ghana- Jamaica relations', 'Ghana-Jamaica_relations', 'ghana- jamaica relations', 'ghana-jamaica_relations', 'ghana-jamaica relations']",http://dbpedia.org/resource/Ghana–Jamaica_relations,0,0
Kenya,Swahili,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['NTV ( Kenya)', 'ntv ( kenya)', 'NTV (Kenya)', 'ntv (kenya)', 'NTV_(Kenya)', 'ntv_(kenya)']",http://dbpedia.org/resource/NTV_(Kenya),1,0
Kenya,Swahili,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kenya', 'kenya']",http://dbpedia.org/resource/Kenya,0,1
Kenya,Swahili,200.4,gen-64,Musalia Mudavadi,Nairobi,2.225,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kenya, Lubumbashi', 'kenya,_lubumbashi', 'kenya, lubumbashi', 'Kenya,_Lubumbashi']","http://dbpedia.org/resource/Kenya,_Lubumbashi",0,0
Kenya,Swahili,201.4,feb-64,Musalia Mudavadi,Nairobi,2.226,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['prime bank ( kenya)', 'prime bank (kenya)', 'Prime Bank ( Kenya)', 'Prime Bank (Kenya)', 'prime_bank_(kenya)', 'Prime_Bank_(Kenya)']",http://dbpedia.org/resource/Prime_Bank_(Kenya),0,0
Kenya,Swahili,202.4,mar-64,Musalia Mudavadi,Nairobi,2.227,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kenya–zambia relations', 'Kenya– Zambia relations', 'kenya–zambia_relations', 'kenya– zambia relations', 'Kenya–Zambia relations', 'Kenya–Zambia_relations']",http://dbpedia.org/resource/Kenya–Zambia_relations,0,0
Kenya,Swahili,203.4,apr-64,Musalia Mudavadi,Nairobi,2.228,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kenya–Mauritius relations', 'Kenya–Mauritius_relations', 'Kenya– Mauritius relations', 'kenya– mauritius relations', 'kenya–mauritius_relations', 'kenya–mauritius relations']",http://dbpedia.org/resource/Kenya–Mauritius_relations,0,0
Kenya,Swahili,204.4,mag-64,Musalia Mudavadi,Nairobi,2.229,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kenya–malawi relations', 'kenya– malawi relations', 'kenya–malawi_relations', 'Kenya– Malawi relations', 'Kenya–Malawi relations', 'Kenya–Malawi_relations']",http://dbpedia.org/resource/Kenya–Malawi_relations,0,0
Kenya,Swahili,205.4,giu-64,Musalia Mudavadi,Nairobi,2.230,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kenya–nigeria relations', 'Kenya– Nigeria relations', 'kenya–nigeria_relations', 'Kenya–Nigeria relations', 'kenya– nigeria relations', 'Kenya–Nigeria_relations']",http://dbpedia.org/resource/Kenya–Nigeria_relations,0,0
Kenya,Swahili,206.4,lug-64,Musalia Mudavadi,Nairobi,2.231,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kenya–venezuela_relations', 'Kenya–Venezuela relations', 'Kenya– Venezuela relations', 'kenya–venezuela relations', 'Kenya–Venezuela_relations', 'kenya– venezuela relations']",http://dbpedia.org/resource/Kenya–Venezuela_relations,0,0
Kenya,Swahili,207.4,ago-64,Musalia Mudavadi,Nairobi,2.232,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kenya– liberia relations', 'Kenya–Liberia_relations', 'Kenya– Liberia relations', 'kenya–liberia_relations', 'Kenya–Liberia relations', 'kenya–liberia relations']",http://dbpedia.org/resource/Kenya–Liberia_relations,0,0
Kenya,English,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['NTV ( Kenya)', 'ntv ( kenya)', 'NTV (Kenya)', 'ntv (kenya)', 'NTV_(Kenya)', 'ntv_(kenya)']",http://dbpedia.org/resource/NTV_(Kenya),1,0
Kenya,English,199.4,dic-63,Musalia Mudavadi,Nairobi,2.224,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kenya', 'kenya']",http://dbpedia.org/resource/Kenya,0,1
Kenya,English,200.4,gen-64,Musalia Mudavadi,Nairobi,2.225,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kenya, Lubumbashi', 'kenya,_lubumbashi', 'kenya, lubumbashi', 'Kenya,_Lubumbashi']","http://dbpedia.org/resource/Kenya,_Lubumbashi",0,0
Kenya,English,201.4,feb-64,Musalia Mudavadi,Nairobi,2.226,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['prime bank ( kenya)', 'prime bank (kenya)', 'Prime Bank ( Kenya)', 'Prime Bank (Kenya)', 'prime_bank_(kenya)', 'Prime_Bank_(Kenya)']",http://dbpedia.org/resource/Prime_Bank_(Kenya),0,0
Kenya,English,202.4,mar-64,Musalia Mudavadi,Nairobi,2.227,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kenya–zambia relations', 'Kenya– Zambia relations', 'kenya–zambia_relations', 'kenya– zambia relations', 'Kenya–Zambia relations', 'Kenya–Zambia_relations']",http://dbpedia.org/resource/Kenya–Zambia_relations,0,0
Kenya,English,203.4,apr-64,Musalia Mudavadi,Nairobi,2.228,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Kenya–Mauritius relations', 'Kenya–Mauritius_relations', 'Kenya– Mauritius relations', 'kenya– mauritius relations', 'kenya–mauritius_relations', 'kenya–mauritius relations']",http://dbpedia.org/resource/Kenya–Mauritius_relations,0,0
Kenya,English,204.4,mag-64,Musalia Mudavadi,Nairobi,2.229,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kenya–malawi relations', 'kenya– malawi relations', 'kenya–malawi_relations', 'Kenya– Malawi relations', 'Kenya–Malawi relations', 'Kenya–Malawi_relations']",http://dbpedia.org/resource/Kenya–Malawi_relations,0,0
Kenya,English,205.4,giu-64,Musalia Mudavadi,Nairobi,2.230,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kenya–nigeria relations', 'Kenya– Nigeria relations', 'kenya–nigeria_relations', 'Kenya–Nigeria relations', 'kenya– nigeria relations', 'Kenya–Nigeria_relations']",http://dbpedia.org/resource/Kenya–Nigeria_relations,0,0
Kenya,English,206.4,lug-64,Musalia Mudavadi,Nairobi,2.231,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kenya–venezuela_relations', 'Kenya–Venezuela relations', 'Kenya– Venezuela relations', 'kenya–venezuela relations', 'Kenya–Venezuela_relations', 'kenya– venezuela relations']",http://dbpedia.org/resource/Kenya–Venezuela_relations,0,0
Kenya,English,207.4,ago-64,Musalia Mudavadi,Nairobi,2.232,Kenya shilling,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['kenya– liberia relations', 'Kenya–Liberia_relations', 'Kenya– Liberia relations', 'kenya–liberia_relations', 'Kenya–Liberia relations', 'kenya–liberia relations']",http://dbpedia.org/resource/Kenya–Liberia_relations,0,0
Liberia,English,71.3,July 1847,Elio E. Saleeby,Monrovia,963,Liberian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['liberty party (liberia)', 'liberty party ( liberia)', 'Liberty Party (Liberia)', 'Liberty_Party_(Liberia)', 'liberty_party_(liberia)', 'Liberty Party ( Liberia)']",http://dbpedia.org/resource/Liberty_Party_(Liberia),1,0
Liberia,English,72.3,July 1848,Elio E. Saleeby,Monrovia,964,Liberian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['FCAK-Liberia', 'FCAK- Liberia', 'fcak-liberia', 'fcak- liberia']",http://dbpedia.org/resource/FCAK-Liberia,0,0
Liberia,English,73.3,July 1849,Elio E. Saleeby,Monrovia,965,Liberian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['liberia', 'Liberia']",http://dbpedia.org/resource/Liberia,0,1
Liberia,English,74.3,July 1850,Elio E. Saleeby,Monrovia,966,Liberian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['john hanson ( liberia)', 'john hanson (liberia)', 'John_Hanson_(Liberia)', 'John Hanson (Liberia)', 'John Hanson ( Liberia)', 'john_hanson_(liberia)']",http://dbpedia.org/resource/John_Hanson_(Liberia),0,0
Liberia,English,75.3,July 1851,Elio E. Saleeby,Monrovia,967,Liberian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['The_Inquirer_(Liberia)', 'the inquirer (liberia)', 'the_inquirer_(liberia)', 'The Inquirer (Liberia)', 'The Inquirer ( Liberia)', 'the inquirer ( liberia)']",http://dbpedia.org/resource/The_Inquirer_(Liberia),0,0
Liberia,English,76.3,July 1852,Elio E. Saleeby,Monrovia,968,Liberian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Lewis_Brown_(Liberia)', 'lewis brown ( liberia)', 'Lewis Brown ( Liberia)', 'Lewis Brown (Liberia)', 'lewis_brown_(liberia)', 'lewis brown (liberia)']",http://dbpedia.org/resource/Lewis_Brown_(Liberia),0,0
Liberia,English,77.3,July 1853,Elio E. Saleeby,Monrovia,969,Liberian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['liberia,_north_carolina', 'Liberia,_North_Carolina', 'Liberia, North Carolina', 'liberia, north carolina']","http://dbpedia.org/resource/Liberia,_North_Carolina",0,0
Liberia,English,78.3,July 1854,Elio E. Saleeby,Monrovia,970,Liberian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Abuja_Accord_(Liberia)', 'Abuja Accord (Liberia)', 'abuja accord ( liberia)', 'abuja_accord_(liberia)', 'abuja accord (liberia)', 'Abuja Accord ( Liberia)']",http://dbpedia.org/resource/Abuja_Accord_(Liberia),0,0
Liberia,English,79.3,July 1855,Elio E. Saleeby,Monrovia,971,Liberian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['AccessBank Liberia', 'access bank liberia', 'accessbank liberia', 'AccessBank_Liberia', 'Access Bank Liberia', 'accessbank_liberia']",http://dbpedia.org/resource/AccessBank_Liberia,0,0
Liberia,English,80.3,July 1856,Elio E. Saleeby,Monrovia,972,Liberian dollar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['National_Elections_Commission_(Liberia)', 'national elections commission (liberia)', 'national elections commission ( liberia)', 'National Elections Commission ( Liberia)', 'national_elections_commission_(liberia)', 'National Elections Commission (Liberia)']",http://dbpedia.org/resource/National_Elections_Commission_(Liberia),0,0
Libya,Arabic,817.6,dic-51,Taher E. Jehaimi,Tripoli,8.426,Libyan dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['libya, libya, libya', 'libya,_libya,_libya', 'Libya,_Libya,_Libya', 'Libya, Libya, Libya']","http://dbpedia.org/resource/Libya,_Libya,_Libya",1,0
Libya,Arabic,818.6,gen-52,Taher E. Jehaimi,Tripoli,8.427,Libyan dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Libya', 'libya']",http://dbpedia.org/resource/Libya,0,1
Libya,Arabic,819.6,feb-52,Taher E. Jehaimi,Tripoli,8.428,Libyan dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Libya-Serbia_relations', 'Libya-Serbia relations', 'Libya- Serbia relations', 'libya-serbia_relations', 'libya- serbia relations', 'libya-serbia relations']",http://dbpedia.org/resource/Libya-Serbia_relations,0,0
Libya,Arabic,820.6,mar-52,Taher E. Jehaimi,Tripoli,8.429,Libyan dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['libya- montenegro relations', 'Libya-Montenegro relations', 'libya-montenegro relations', 'Libya-Montenegro_relations', 'Libya- Montenegro relations', 'libya-montenegro_relations']",http://dbpedia.org/resource/Libya-Montenegro_relations,0,0
Libya,Arabic,821.6,apr-52,Taher E. Jehaimi,Tripoli,8.430,Libyan dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['libya-malaysia_relations', 'libya- malaysia relations', 'Libya-Malaysia relations', 'Libya- Malaysia relations', 'Libya-Malaysia_relations', 'libya-malaysia relations']",http://dbpedia.org/resource/Libya-Malaysia_relations,0,0
Libya,Arabic,822.6,mag-52,Taher E. Jehaimi,Tripoli,8.431,Libyan dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['Libya-Philippines_relations', 'Libya-Philippines relations', 'libya-philippines relations', 'libya- philippines relations', 'Libya- Philippines relations', 'libya-philippines_relations']",http://dbpedia.org/resource/Libya-Philippines_relations,0,0
Libya,Arabic,823.6,giu-52,Taher E. Jehaimi,Tripoli,8.432,Libyan dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['libya- russia relations', 'Libya- Russia relations', 'Libya-Russia relations', 'libya-russia relations', 'libya-russia_relations', 'Libya-Russia_relations']",http://dbpedia.org/resource/Libya-Russia_relations,0,0
Libya,Arabic,824.6,lug-52,Taher E. Jehaimi,Tripoli,8.433,Libyan dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['libya-yemen_relations', 'Libya-Yemen relations', 'Libya- Yemen relations', 'libya- yemen relations', 'Libya-Yemen_relations', 'libya-yemen relations']",http://dbpedia.org/resource/Libya-Yemen_relations,0,0
Libya,Arabic,825.6,ago-52,Taher E. Jehaimi,Tripoli,8.434,Libyan dinar,http://dbpedia.org/ontology/capital,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/currency,"['presidential council (libya)', 'presidential_council_(libya)', 'Presidential_Council_(Libya)', 'Presidential Council (Libya)', 'presidential council ( libya)', 'Presidential Council ( Libya)']",http://dbpedia.org/resource/Presidential_Council_(Libya),0,0
