product,url product lookup,product__URI,company,company__URI,industry,industry__URI,location,location__URI,revenue,country,country__URI
Furniture,http://dbpedia.org/resource/Furniture,http://dbpedia.org/resource/Furniture,Natuzzi,http://dbpedia.org/resource/Natuzzi,Manufacturing,http://dbpedia.org/resource/Manufacturing,Santeramo in Colle,http://dbpedia.org/resource/Santeramo_in_Colle,488500000.0,Italy,http://dbpedia.org/resource/Italy
Furniture,http://dbpedia.org/resource/Furniture,http://dbpedia.org/resource/Furniture,Dunelm Group,http://dbpedia.org/resource/Dunelm_Group,Manufacturing,http://dbpedia.org/resource/Manufacturing,Syston,http://dbpedia.org/resource/Syston,835800000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Furniture,http://dbpedia.org/resource/Furniture,http://dbpedia.org/resource/Furniture,Dunelm Group,http://dbpedia.org/resource/Dunelm_Group,Manufacturing,http://dbpedia.org/resource/Manufacturing,Leicestershire,http://dbpedia.org/resource/Leicestershire,835800000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Furniture,http://dbpedia.org/resource/Splat_(furniture),http://dbpedia.org/resource/Furniture,Friul Intagli Industries S.p.A.,http://dbpedia.org/resource/Friul_Intagli_Industries_S.p.A.,Manufacturing,http://dbpedia.org/resource/Manufacturing,Pordenone,http://dbpedia.org/resource/Pordenone,950000000.0,Italy,http://dbpedia.org/resource/Italy
Furniture,http://dbpedia.org/resource/Splat_(furniture),http://dbpedia.org/resource/Furniture,Natuzzi,http://dbpedia.org/resource/Natuzzi,Manufacturing,http://dbpedia.org/resource/Manufacturing,Santeramo in Colle,http://dbpedia.org/resource/Santeramo_in_Colle,488500000.0,Italy,http://dbpedia.org/resource/Italy
Furniture,http://dbpedia.org/resource/Splat_(furniture),http://dbpedia.org/resource/Furniture,Dunelm Group,http://dbpedia.org/resource/Dunelm_Group,Manufacturing,http://dbpedia.org/resource/Manufacturing,Syston,http://dbpedia.org/resource/Syston,835800000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Furniture,http://dbpedia.org/resource/Splat_(furniture),http://dbpedia.org/resource/Furniture,Dunelm Group,http://dbpedia.org/resource/Dunelm_Group,Manufacturing,http://dbpedia.org/resource/Manufacturing,Leicestershire,http://dbpedia.org/resource/Leicestershire,835800000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Furniture,http://dbpedia.org/resource/Hille_(furniture),http://dbpedia.org/resource/Furniture,Friul Intagli Industries S.p.A.,http://dbpedia.org/resource/Friul_Intagli_Industries_S.p.A.,Manufacturing,http://dbpedia.org/resource/Manufacturing,Pordenone,http://dbpedia.org/resource/Pordenone,950000000.0,Italy,http://dbpedia.org/resource/Italy
Furniture,http://dbpedia.org/resource/Hille_(furniture),http://dbpedia.org/resource/Furniture,Natuzzi,http://dbpedia.org/resource/Natuzzi,Manufacturing,http://dbpedia.org/resource/Manufacturing,Santeramo in Colle,http://dbpedia.org/resource/Santeramo_in_Colle,488500000.0,Italy,http://dbpedia.org/resource/Italy
Furniture,http://dbpedia.org/resource/Hille_(furniture),http://dbpedia.org/resource/Furniture,Dunelm Group,http://dbpedia.org/resource/Dunelm_Group,Manufacturing,http://dbpedia.org/resource/Manufacturing,Syston,http://dbpedia.org/resource/Syston,835800000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Furniture,http://dbpedia.org/resource/Hille_(furniture),http://dbpedia.org/resource/Furniture,Dunelm Group,http://dbpedia.org/resource/Dunelm_Group,Manufacturing,http://dbpedia.org/resource/Manufacturing,Leicestershire,http://dbpedia.org/resource/Leicestershire,835800000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Furniture,http://dbpedia.org/resource/Drawer_(furniture),http://dbpedia.org/resource/Furniture,Friul Intagli Industries S.p.A.,http://dbpedia.org/resource/Friul_Intagli_Industries_S.p.A.,Manufacturing,http://dbpedia.org/resource/Manufacturing,Pordenone,http://dbpedia.org/resource/Pordenone,950000000.0,Italy,http://dbpedia.org/resource/Italy
Furniture,http://dbpedia.org/resource/Drawer_(furniture),http://dbpedia.org/resource/Furniture,Natuzzi,http://dbpedia.org/resource/Natuzzi,Manufacturing,http://dbpedia.org/resource/Manufacturing,Santeramo in Colle,http://dbpedia.org/resource/Santeramo_in_Colle,488500000.0,Italy,http://dbpedia.org/resource/Italy
Furniture,http://dbpedia.org/resource/Drawer_(furniture),http://dbpedia.org/resource/Furniture,Dunelm Group,http://dbpedia.org/resource/Dunelm_Group,Manufacturing,http://dbpedia.org/resource/Manufacturing,Syston,http://dbpedia.org/resource/Syston,835800000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Furniture,http://dbpedia.org/resource/Drawer_(furniture),http://dbpedia.org/resource/Furniture,Dunelm Group,http://dbpedia.org/resource/Dunelm_Group,Manufacturing,http://dbpedia.org/resource/Manufacturing,Leicestershire,http://dbpedia.org/resource/Leicestershire,835800000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Furniture,http://dbpedia.org/resource/Vitra_(furniture),http://dbpedia.org/resource/Furniture,Friul Intagli Industries S.p.A.,http://dbpedia.org/resource/Friul_Intagli_Industries_S.p.A.,Manufacturing,http://dbpedia.org/resource/Manufacturing,Pordenone,http://dbpedia.org/resource/Pordenone,950000000.0,Italy,http://dbpedia.org/resource/Italy
Furniture,http://dbpedia.org/resource/Vitra_(furniture),http://dbpedia.org/resource/Furniture,Natuzzi,http://dbpedia.org/resource/Natuzzi,Manufacturing,http://dbpedia.org/resource/Manufacturing,Santeramo in Colle,http://dbpedia.org/resource/Santeramo_in_Colle,488500000.0,Italy,http://dbpedia.org/resource/Italy
Furniture,http://dbpedia.org/resource/Vitra_(furniture),http://dbpedia.org/resource/Furniture,Dunelm Group,http://dbpedia.org/resource/Dunelm_Group,Manufacturing,http://dbpedia.org/resource/Manufacturing,Syston,http://dbpedia.org/resource/Syston,835800000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Furniture,http://dbpedia.org/resource/Vitra_(furniture),http://dbpedia.org/resource/Furniture,Dunelm Group,http://dbpedia.org/resource/Dunelm_Group,Manufacturing,http://dbpedia.org/resource/Manufacturing,Leicestershire,http://dbpedia.org/resource/Leicestershire,835800000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Furniture,http://dbpedia.org/resource/Hutch_(furniture),http://dbpedia.org/resource/Furniture,Friul Intagli Industries S.p.A.,http://dbpedia.org/resource/Friul_Intagli_Industries_S.p.A.,Manufacturing,http://dbpedia.org/resource/Manufacturing,Pordenone,http://dbpedia.org/resource/Pordenone,950000000.0,Italy,http://dbpedia.org/resource/Italy
Furniture,http://dbpedia.org/resource/Hutch_(furniture),http://dbpedia.org/resource/Furniture,Natuzzi,http://dbpedia.org/resource/Natuzzi,Manufacturing,http://dbpedia.org/resource/Manufacturing,Santeramo in Colle,http://dbpedia.org/resource/Santeramo_in_Colle,488500000.0,Italy,http://dbpedia.org/resource/Italy
Furniture,http://dbpedia.org/resource/Hutch_(furniture),http://dbpedia.org/resource/Furniture,Dunelm Group,http://dbpedia.org/resource/Dunelm_Group,Manufacturing,http://dbpedia.org/resource/Manufacturing,Syston,http://dbpedia.org/resource/Syston,835800000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Furniture,http://dbpedia.org/resource/Hutch_(furniture),http://dbpedia.org/resource/Furniture,Dunelm Group,http://dbpedia.org/resource/Dunelm_Group,Manufacturing,http://dbpedia.org/resource/Manufacturing,Leicestershire,http://dbpedia.org/resource/Leicestershire,835800000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Furniture,http://dbpedia.org/resource/Sling_(furniture),http://dbpedia.org/resource/Furniture,Friul Intagli Industries S.p.A.,http://dbpedia.org/resource/Friul_Intagli_Industries_S.p.A.,Manufacturing,http://dbpedia.org/resource/Manufacturing,Pordenone,http://dbpedia.org/resource/Pordenone,950000000.0,Italy,http://dbpedia.org/resource/Italy
Furniture,http://dbpedia.org/resource/Sling_(furniture),http://dbpedia.org/resource/Furniture,Natuzzi,http://dbpedia.org/resource/Natuzzi,Manufacturing,http://dbpedia.org/resource/Manufacturing,Santeramo in Colle,http://dbpedia.org/resource/Santeramo_in_Colle,488500000.0,Italy,http://dbpedia.org/resource/Italy
Furniture,http://dbpedia.org/resource/Sling_(furniture),http://dbpedia.org/resource/Furniture,Dunelm Group,http://dbpedia.org/resource/Dunelm_Group,Manufacturing,http://dbpedia.org/resource/Manufacturing,Syston,http://dbpedia.org/resource/Syston,835800000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Furniture,http://dbpedia.org/resource/Sling_(furniture),http://dbpedia.org/resource/Furniture,Dunelm Group,http://dbpedia.org/resource/Dunelm_Group,Manufacturing,http://dbpedia.org/resource/Manufacturing,Leicestershire,http://dbpedia.org/resource/Leicestershire,835800000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Furniture,http://dbpedia.org/resource/Chop_(furniture),http://dbpedia.org/resource/Furniture,Friul Intagli Industries S.p.A.,http://dbpedia.org/resource/Friul_Intagli_Industries_S.p.A.,Manufacturing,http://dbpedia.org/resource/Manufacturing,Pordenone,http://dbpedia.org/resource/Pordenone,950000000.0,Italy,http://dbpedia.org/resource/Italy
Furniture,http://dbpedia.org/resource/Chop_(furniture),http://dbpedia.org/resource/Furniture,Natuzzi,http://dbpedia.org/resource/Natuzzi,Manufacturing,http://dbpedia.org/resource/Manufacturing,Santeramo in Colle,http://dbpedia.org/resource/Santeramo_in_Colle,488500000.0,Italy,http://dbpedia.org/resource/Italy
Furniture,http://dbpedia.org/resource/Chop_(furniture),http://dbpedia.org/resource/Furniture,Dunelm Group,http://dbpedia.org/resource/Dunelm_Group,Manufacturing,http://dbpedia.org/resource/Manufacturing,Syston,http://dbpedia.org/resource/Syston,835800000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Furniture,http://dbpedia.org/resource/Chop_(furniture),http://dbpedia.org/resource/Furniture,Dunelm Group,http://dbpedia.org/resource/Dunelm_Group,Manufacturing,http://dbpedia.org/resource/Manufacturing,Leicestershire,http://dbpedia.org/resource/Leicestershire,835800000.0,United Kingdom,http://dbpedia.org/resource/United_Kingdom
Postage meters,http://dbpedia.org/resource/Postage_meter,http://dbpedia.org/resource/Postage_meters,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Postage meters,http://dbpedia.org/resource/Postage_due,http://dbpedia.org/resource/Postage_meters,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Postage meters,http://dbpedia.org/resource/Postage_meter,http://dbpedia.org/resource/Postage_meters,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Postage meters,http://dbpedia.org/resource/Postage_(album),http://dbpedia.org/resource/Postage_meters,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Postage meters,http://dbpedia.org/resource/Postage_Due,http://dbpedia.org/resource/Postage_meters,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Postage meters,http://dbpedia.org/resource/Postage_stamp,http://dbpedia.org/resource/Postage_meters,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Postage meters,http://dbpedia.org/resource/Ghetto_Postage,http://dbpedia.org/resource/Postage_meters,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Postage meters,http://dbpedia.org/resource/Postage_Paid,http://dbpedia.org/resource/Postage_meters,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Postage meters,http://dbpedia.org/resource/Postage_stamp_reuse,http://dbpedia.org/resource/Postage_meters,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Postage meters,http://dbpedia.org/resource/Postage_stamp_design,http://dbpedia.org/resource/Postage_meters,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Postage meters,http://dbpedia.org/resource/Postage_stamp_reprint,http://dbpedia.org/resource/Postage_meters,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Document management system,http://dbpedia.org/resource/Document_management_system,http://dbpedia.org/resource/Document_management_system,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Document management system,http://dbpedia.org/resource/Document,http://dbpedia.org/resource/Document_management_system,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Document management system,http://dbpedia.org/resource/Document!_X,http://dbpedia.org/resource/Document_management_system,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Document management system,http://dbpedia.org/resource/Document-oriented_database,http://dbpedia.org/resource/Document_management_system,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Document management system,http://dbpedia.org/resource/Document-centric_collaboration,http://dbpedia.org/resource/Document_management_system,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Document management system,http://dbpedia.org/resource/Document_1,http://dbpedia.org/resource/Document_management_system,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Document management system,http://dbpedia.org/resource/Document-term_matrix,http://dbpedia.org/resource/Document_management_system,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Document management system,http://dbpedia.org/resource/Commission_(document),http://dbpedia.org/resource/Document_management_system,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Document management system,http://dbpedia.org/resource/Polyptych_(document),http://dbpedia.org/resource/Document_management_system,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Document management system,http://dbpedia.org/resource/Document_8,http://dbpedia.org/resource/Document_management_system,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Document management system,http://dbpedia.org/resource/Form_(document),http://dbpedia.org/resource/Document_management_system,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Franking machines,"http://dbpedia.org/resource/Franking,_Austria",http://dbpedia.org/resource/Franking_machines,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Franking machines,http://dbpedia.org/resource/Franking,http://dbpedia.org/resource/Franking_machines,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Franking machines,http://dbpedia.org/resource/Mixed_franking,http://dbpedia.org/resource/Franking_machines,Neopost,http://dbpedia.org/resource/Neopost,Manufacturing,http://dbpedia.org/resource/Manufacturing,"Bagneux, Hauts-de-Seine","http://dbpedia.org/resource/Bagneux,_Hauts-de-Seine",1096000000.0,France,http://dbpedia.org/resource/France
Cake,http://dbpedia.org/resource/Babka_(cake),http://dbpedia.org/resource/Cake,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Cake,http://dbpedia.org/resource/Campanile_(cake),http://dbpedia.org/resource/Cake,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Cake,http://dbpedia.org/resource/Merveilleux_(cake),http://dbpedia.org/resource/Cake,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Cake,http://dbpedia.org/resource/Charlotte_(cake),http://dbpedia.org/resource/Cake,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Cake,http://dbpedia.org/resource/OE-Cake!,http://dbpedia.org/resource/Cake,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Cake,http://dbpedia.org/resource/Tu_(cake),http://dbpedia.org/resource/Cake,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Cake,http://dbpedia.org/resource/Cake,http://dbpedia.org/resource/Cake,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Cake,http://dbpedia.org/resource/Mazurek_(cake),http://dbpedia.org/resource/Cake,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Cake,http://dbpedia.org/resource/Parkin_(cake),http://dbpedia.org/resource/Cake,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Cake,http://dbpedia.org/resource/Financier_(cake),http://dbpedia.org/resource/Cake,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Pudding,http://dbpedia.org/resource/Pudding,http://dbpedia.org/resource/Pudding,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Pudding,http://dbpedia.org/resource/Milky_(pudding),http://dbpedia.org/resource/Pudding,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Pudding,http://dbpedia.org/resource/Fruit_hat_(pudding),http://dbpedia.org/resource/Pudding,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Pudding,http://dbpedia.org/resource/The_Hasty-Pudding,http://dbpedia.org/resource/Pudding,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Pudding,http://dbpedia.org/resource/Figgy_duff_(pudding),http://dbpedia.org/resource/Pudding,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Pudding,http://dbpedia.org/resource/Pudding_corn,http://dbpedia.org/resource/Pudding,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Pudding,http://dbpedia.org/resource/White_pudding,http://dbpedia.org/resource/Pudding,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Pudding,http://dbpedia.org/resource/Christmas_pudding,http://dbpedia.org/resource/Pudding,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Pudding,http://dbpedia.org/resource/Pistachio_pudding,http://dbpedia.org/resource/Pudding,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Pudding,http://dbpedia.org/resource/Persimmon_pudding,http://dbpedia.org/resource/Pudding,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen pizza,http://dbpedia.org/resource/Celeste_(frozen_pizza),http://dbpedia.org/resource/Frozen_pizza,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen pizza,http://dbpedia.org/resource/Frozen_(EP),http://dbpedia.org/resource/Frozen_pizza,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen pizza,http://dbpedia.org/resource/Frozen_(House),http://dbpedia.org/resource/Frozen_pizza,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen pizza,http://dbpedia.org/resource/Frozen:_Olaf's_Quest,http://dbpedia.org/resource/Frozen_pizza,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen pizza,http://dbpedia.org/resource/Frozen_(Madonna_song),http://dbpedia.org/resource/Frozen_pizza,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen pizza,http://dbpedia.org/resource/Frozen_(Delain_song),http://dbpedia.org/resource/Frozen_pizza,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen pizza,http://dbpedia.org/resource/Frozen_(album),http://dbpedia.org/resource/Frozen_pizza,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen pizza,http://dbpedia.org/resource/Frozen_(franchise),http://dbpedia.org/resource/Frozen_pizza,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
Frozen pizza,http://dbpedia.org/resource/Frozen_(soundtrack),http://dbpedia.org/resource/Frozen_pizza,Dr. Oetker,http://dbpedia.org/resource/Dr._Oetker,Food processing,http://dbpedia.org/resource/Food_processing,Bielefeld,http://dbpedia.org/resource/Bielefeld,10900000000.0,Germany,http://dbpedia.org/resource/Germany
